Nombre y tensión del nudo;Código de subestación;Comunidad Autónoma;POSICIONES;;;;;;CRITERIO DE POTENCIA DE CORTOCIRCUITO (WSCR);;;;CRITERIO ESTÁTICO DEMANDA;;;;CRITERIO ESTÁTICO ALMACENAMIENTO;;;CRITERIO DINÁMICO 1;CRITERIO DINÁMICO 2;SITUACIÓN NUDO CAPACIDAD DE ACCESO OTORGADA;;;;;;;;;;;;;;;SITUACIÓN NUDO CAPACIDAD DE ACCESO EN CURSO Y PENDIENTE DE RESOLVER;;MARGEN CAPACIDAD DE ACCESO TOTAL PARA CONEXIÓN A LA RDT;;;;;CRITERIOS LIMITANTES;;;;;CAPACIDAD DE ACCESO NO OTORGABLE EN RDT;;;;;;CAPACIDAD DE ACCESO DISPONIBLE PARA SOLICITUDES CRITERIO GENERAL;;;;;Nudo de concurso;Normativa específica reguladora de la concesión de la capacidad de acceso
;;;Gen/Alm a la red de transporte;;Consumo a la red de transporte;;A red de distribución;;Capacidad de acceso nodal;Binudos;Afección de CS a seguridad del sistema;Margen no ocupado;Capacidad de acceso nodal; Zona con capacidad compartida a la que pertenece el nudo;Margen no ocupado;Limitaciones temporales de acceso por configuración de la subestación;Capacidad de acceso nodal; Zona con capacidad compartida a la que pertenece el nudo;Margen no ocupado;Margen no ocupado;Margen no ocupado;Capacidad de acceso para consumo en la RdD (valor de referencia);Estado acuerdo sobre capacidad de acceso para consumo en la RdD (valor de referencia);Capacidad de acceso otorgada a demanda adicional al valor de referencia;Capacidad de acceso otorgada demanda CEP con afección a WSCR;Capacidad de acceso otorgada demanda RdT;Capacidad de acceso demanda con aceptabilidad RdD;Capacidad de acceso demanda con aceptabilidad RdD no incluida en el valor de referencia;Capacidad de acceso otorgada almacenamiento adicional al valor de referencia;Capacidad de acceso otorgada almacenamiento RdT;Capacidad de acceso almacenamiento con aceptabilidad RdD;Capacidad de acceso  almacenamiento con aceptabilidad RdD no incluida en el valor de referencia;Capacidad de acceso otorgada demanda CH RdT;Capacidad de acceso otorgada demanda SH RdT;Capacidad de acceso CH con aceptabilidad en RdD;Capacidad de acceso SH con aceptabilidad en RdD;Capacidad de acceso solicitada en curso y pendiente resolver demanda RdT;Capacidad de acceso solicitada en curso y pendiente resolver almacenamiento RdT;DEMANDA;;;ALMACENAMIENTO;;DEMANDA;;;ALMACENAMIENTO;;DEMANDA;;;ALMACENAMIENTO;;Motivo capacidad no otorgable en RdT;DEMANDA;;;ALMACENAMIENTO;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CEP;;NO CEP;CEP (MPE);NO CEP (MGES);CEP;;NO CEP;CEP (MPE);NO CEP (MGES);CEP;;NO CEP;CEP (MPE);NO CEP (MGES);;CEP;;NO CEP;CEP (MPE);NO CEP (MGES);;
;;;E;P;E;P;E;P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;SH;;;;CH;SH;;;;CH;SH;;;;;CH;SH;;;;;
LES CORTS 220;50317;Cataluña;;;;;1;;308; N/A ;  ;308;88;E31_SEPE;6;Si. Caso b);412;E31_SEPE;382;0;0;30;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LITORAL 400;50318;Andalucía;2;;;;3;;514; N/A ;  ;514;1638;N/A;953;No ;2307;N/A;1622;697;0;685;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514;0;697;697;697;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;514;0;697;697;697;;
LLATZER 66;50319;Islas Baleares;;;;;3;;4; N/A ; Riesgo interacciones ;4;106;E16_SEB;20;No;112;E16_SEB;25;0;0;86;SI;0;0;0;0;0;40;0;40;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LLAVORSI 220;50320;Cataluña;;;;;2;;129; N/A ;  ;129;2;E30_SEPE, E209_SEPE;;Si. Caso b);137;E30_SEPE, E209_SEPE;0;889;0;;NO;0;0;0;0;0;88;88;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
LLUBI 220;50321;Islas Baleares;;;;;;;56; N/A ; Riesgo interacciones ;56;191;N/A;191;No;312;N/A;312;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LLUBI 66;50321;Islas Baleares;;;;;;;113; N/A ; Riesgo interacciones ;113;226;N/A;226;No;253;N/A;253;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LLUCMAJOR 66;50322;Islas Baleares;;;;;3;;55; N/A ; Riesgo interacciones ;55;58;N/A;11;No;87;N/A;40;130;0;47;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;40;40;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;11;0;11;40;40;;
LOECHES 400;50323;Comunidad de Madrid;;1;;;;;1.351; N/A ;  ;1.091;1123;E370_SEPE;863;No ;2639;E370_SEPE;2379;0;0;0;N/A;260;260;260;0;0;0;0;0;0;0;260;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LOECHES 220;50323;Comunidad de Madrid;;;;;2;1;195; W11_SEPE_BIN ;  ;195;164;E43_SEPE, E160_SEPE_Bin;;No;173;E43_SEPE, E160_SEPE_Bin;0;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
LOECHES (LOECHES B) 220;50323;Comunidad de Madrid;;;;;;;374; W11_SEPE_BIN ;  ;374;489;E44_SEPE, E160_SEPE_Bin;;No;1075;E44_SEPE, E160_SEPE_Bin;620;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
LOGROÑO 220;50324;La Rioja;;;;;3;;137; N/A ;  ;137;271;E194_SEPE;;No;453;E194_SEPE;0;1241;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
LOMBA 400;50325;Castilla y León;;;;;;;1.211; N/A ;  ;1.211;648;N/A;648;No ;1212;N/A;1212;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LOMBA 220;50325;Castilla y León;;1;;;;;707; N/A ;  ;707;927;E329_SEPE;602;No;1216;E329_SEPE;776;685;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;602;0;602;685;685;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;602;0;602;685;685;;
LOMO APOLINARIO 66;50326;Canarias;;;;;2;;69; N/A ;  ;69;99;N/A;45;Si. Caso b);130;N/A;76;7;0;54;SI;0;0;0;0;0;40;0;40;0;0;0;0;0;0;0;7;0;7;7;7;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;7;0;7;7;7;;
LOMO MASPALOMAS 66;50327;Canarias;;;;;2;;69; N/A ;  ;69;55;N/A;11;No;67;N/A;24;48;0;43;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;24;24;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;11;0;11;24;24;;
LOS ARENALES 220;50740;Extremadura;;1;;;;1;249; N/A ;  ;249;440;E326_SEPE, E385_SEPE;;No;760;E326_SEPE, E385_SEPE;0;949;0;;NO;0;0;0;0;0;121;121;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
LOS BARRIOS 220;50328;Andalucía;;;;2;2;;323; N/A ;  ;158;442;E40_SEPE, E146_SEPE_Bin;;Si. Caso c);566;E40_SEPE, E146_SEPE_Bin;356;1086;0;;NO;165;165;165;0;0;0;0;0;0;0;165;0;0;957;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;SI;
LOS LEONES 220;50329;Aragón;;1;;;2;;10; N/A ;  ;10;366;E22_SEPE;125;No;558;E22_SEPE;408;0;0;150;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LOS MONTES 220;50330;Andalucía;;1;;1;2;;385; N/A ;  ;385;200;E367_SEPE;;No;294;E367_SEPE;0;1121;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
LOS OLIVOS 66;50410;Canarias;;;;;2;2;43; N/A ;  ;43;68;N/A;;No;76;N/A;0;54;0;;NO;0;0;0;0;0;15;0;15;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
LOS RAMOS 220;50331;Andalucía;1;;;;4;;419; N/A ;  ;419;368;E367_SEPE;;No;679;E367_SEPE;0;933;0;;NO;0;0;0;0;0;135;135;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
LOS REALEJOS 66;50332;Canarias;;;;;2;;25; N/A ;  ;25;49;N/A;0;No;62;N/A;12;36;0;50;SI;0;0;0;0;0;33;0;33;0;0;0;0;0;0;0;0;0;0;12;12;Est_Dem_Nudo;Est_Dem_Nudo/Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;12;12;;
LOS VIENTOS 220;50333;Aragón;2;;;;;1;132; N/A ;  ;0;1382;E360_SEPE;70;No;1661;E360_SEPE;1296;0;0;185;SI;146;146;146;0;0;34;34;0;0;0;146;0;0;0;0;0;0;0;0;0;WSCR_Nudo/Din1_Zona;WSCR_Nudo/Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LOURIZAN 220;50334;Galicia;;;;;4;;79; N/A ;  ;79;112;E4_SEPE, E245_SEPE;;Si. Caso b);361;E4_SEPE, E245_SEPE;246;1283;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
LOUSAME 220;50741;Galicia;;1;;;;;35; N/A ;  ;35;423;E3_SEPE, E330_SEPE;139;No;635;E3_SEPE, E330_SEPE;309;1250;0;0;N/A;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;35;0;139;309;309;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;35;0;139;309;309;;
LUBIAN 220;50335;Castilla y León;2;;;;;;1; N/A ;  ;1;190;E176_SEPE;151;Si. Caso b);289;E176_SEPE;179;1300;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;1;0;151;179;179;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;1;0;151;179;179;;
LUCERO 220;50336;Comunidad de Madrid;;1;;;4;;750; N/A ;  ;750;104;E390_SEPE;;No;338;E390_SEPE;0;0;0;;NO;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
LUDRIO 400;50337;Galicia;1;;;;1;;260; N/A ;  ;160;1295;N/A;845;No ;1487;N/A;1037;741;0;450;SI;100;100;0;100;0;0;0;0;0;0;0;100;0;0;45;160;0;741;741;741;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;160;0;741;741;741;;
LUENGOS 400;50338;Castilla y León;;1;;;;;672; N/A ;  ;672;638;N/A;626;No ;1050;N/A;1038;88;0;0;N/A;12;0;12;0;0;0;0;0;0;12;0;0;0;45;0;88;0;88;88;88;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;88;0;88;88;88;Nudo de concurso. ;0;0;0;0;0;SI;
LUMINABASO 220;50742;País Vasco;;;;;;;473; N/A ;  ;473;201;E282_SEPE;0;No;291;E282_SEPE;195;914;0;0;N/A;25;0;25;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;195;195;Est_Dem_Zona;Est_Dem_Zona/Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;0;0;0;195;195;;
MACHER 66;50339;Canarias;;;;;2;;25; N/A ;  ;25;96;N/A;48;Si. Caso b);91;N/A;48;21;0;43;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;21;21;21;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;21;0;21;21;21;;
MACIÑEIRA 400;51434;Galicia;;1;;2;;;410; N/A ;  ;410;1187;E354_SEPE;1186;No ;1540;E354_SEPE;1540;1024;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;225;0;410;0;1024;1024;1024;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;410;0;1024;1024;1024;Nudo de concurso. ;0;0;0;0;0;SI;
MADRIDEJOS 220;50340;Castilla-La Mancha;;;;;1;;129; N/A ;  ;129;588;E17_SEPE, E210_SEPE, E403_SEPE;;Si. Caso b);642;E17_SEPE, E210_SEPE, E403_SEPE;492;916;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
MAGALLON 400;50341;Aragón;;1;;;;;798; N/A ;  ;798;2085;N/A;2085;No ;2195;N/A;2195;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MAGALLON 220;50341;Aragón;1;;;;3;;180; N/A ;  ;110;1608;E360_SEPE, E361_SEPE;;No;2777;E360_SEPE, E361_SEPE;1547;0;0;180;SI;70;70;70;0;0;0;0;0;0;0;70;0;0;0;12;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
MAGAÑA 220;50743;Castilla y León;;;;;;;0; N/A ;  ;0;499;E13_SEPE, E338_SEPE;449;No;779;E13_SEPE, E338_SEPE;584;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WSCR_Nudo/Din1_Zona;WSCR_Nudo/Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
LLERENA 400;52074;Extremadura;;1;;;;;649; N/A ;  ;649;627;N/A;627;No ;930;N/A;930;1026;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;627;0;627;930;930;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;627;0;627;930;930;;
MAHON 132;50342;Islas Baleares;8;;;;;;20; N/A ;  ;20;66;N/A;66;No;88;N/A;88;84;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;66;84;84;WSCR_Nudo;Din2_Zona;Est_Dem_Nudo;Din1_Zona;Din1_Zona;0;0;0;0;0;;20;0;66;84;84;;
MAIALS 400;50343;Cataluña;1;;;;;;122; N/A ;  ;122;0;N/A;0;No ;398;N/A;383;0;0;0;N/A;0;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;Est_Dem_Nudo/Din1_Zona;Est_Dem_Nudo/Din2_Zona;Est_Dem_Nudo/Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MAJADAHONDA 220;50344;Comunidad de Madrid;;;;;2;;839; N/A ;  ;839;49;E378_SEPE, E379_SEPE;;No;956;E378_SEPE, E379_SEPE;357;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
MANACOR 66;50345;Islas Baleares;;;;;3;;0; N/A ; Riesgo interacciones ;0;43;N/A;;Si. Caso b);50;N/A;0;113;0;;NO;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
MANCHEGA 400;52077;Castilla-La Mancha;;1;;;;1;1.002; N/A ;  ;1.002;1550;E304_SEPE, E322_SEPE;1250;No ;2752;E304_SEPE, E322_SEPE;2395;0;0;300;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MANGRANERS 220;50346;Cataluña;;1;;;2;;466; N/A ;  ;466;107;E299_SEPE;;No;378;E299_SEPE;63;0;0;;NO;0;0;0;0;0;15;15;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;;
MANUEL BECERRA 220;UFD-50397;Comunidad de Madrid;;;;;2;;885; N/A ;  ;885;41;E380_SEPE;0;No;43;E380_SEPE;6;0;0;37;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Est_Dem_Zona/Din1_Zona;Est_Dem_Zona/Din2_Zona;Est_Dem_Zona/Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MANUEL CRUZ 66;50347;Canarias;;;;;2;;54; N/A ;  ;54;64;N/A;24;Si. Caso b);69;N/A;29;0;0;40;SI;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MANZANARES 400;50348;Castilla-La Mancha;;1;;;;;669; N/A ;  ;669;1328;E304_SEPE;1253;No ;2384;E304_SEPE;2341;390;0;0;N/A;0;0;0;0;0;43;43;0;0;0;0;0;0;16;26;390;0;390;390;390;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;390;0;390;390;390;;
MANZANARES 220;50348;Castilla-La Mancha;1;;;;;;127; N/A ;  ;127;216;E18_SEPE, E403_SEPE;;No;930;E18_SEPE, E403_SEPE;733;1015;0;0;N/A;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;;
MARAGALL 220;50349;Cataluña;;;;;5;;122; N/A ;  ;122;175;N/A;0;No;534;N/A;359;0;0;175;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Est_Dem_Nudo/Din1_Zona;Est_Dem_Nudo/Din2_Zona;Est_Dem_Nudo/Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MARIA 220;50350;Aragón;1;1;;;;;281; N/A ;  ;200;994;N/A;913;No;1803;N/A;1722;0;0;0;N/A;81;81;81;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MARRATXI 66;50351;Islas Baleares;;;;;2;;41; W02_SEB_BIN ; Riesgo interacciones ;41;71;E17_SEB_BIN;31;No;75;E17_SEB_BIN;35;125;0;40;SI;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;31;0;31;35;35;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;31;0;31;35;35;;
MARRATXI (MARRATXI B) 66;50351;Islas Baleares;;;;;;;131; W02_SEB_BIN ; Riesgo interacciones ;131;55;E17_SEB_BIN;55;No;62;E17_SEB_BIN;62;125;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;55;62;62;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;55;0;55;62;62;;
MARZAGAN 66;50353;Canarias;;;;;2;;70; N/A ;  ;70;61;E09_SEC;;No;66;E09_SEC;16;25;0;;NO;0;0;0;0;0;23;0;23;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
MAS FIGUERES 220;50354;Cataluña;;;;;3;;618; N/A ;  ;618;347;N/A;137;No ;520;N/A;310;0;0;210;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MASDENVERGE 400;51202;Cataluña;;;;;;1;833; N/A ;  ;833;645;N/A;385;No ;1476;N/A;1216;0;0;260;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MATA 220;50355;Cataluña;;;;;3;;66; N/A ; Superación valor máx Icc ;66;169;E289_SEPE, E405_SEPE;;No;515;E289_SEPE, E405_SEPE;178;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
MATAPORQUERA 220;50356;Cantabria;;;1;;2;1;202; N/A ;  ;202;323;E180_SEPE;86;No;466;E180_SEPE;229;1286;0;223;SI;15;0;15;0;0;0;0;0;0;15;0;0;0;0;0;86;0;86;229;229;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;86;0;86;229;229;;
MATAS BLANCAS 132;50357;Canarias;;1;;;;;0; N/A ;  ;0;60;N/A;60;No;87;N/A;87;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MATAS BLANCAS 66;50357;Canarias;;;;;3;;0; N/A ;  ;0;76;N/A;24;Si. Caso b);80;N/A;28;0;0;52;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;WSCR_Nudo/Din1_Zona;WSCR_Nudo/Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MATORRAL 66;50358;Canarias;1;1;;;2;;0; N/A ;  ;0;33;N/A;0;No;42;N/A;0;0;0;32;SI;0;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;WSCR_Nudo/Est_Dem_Nudo/Din1_Zona;WSCR_Nudo/Est_Dem_Nudo/Din2_Zona;Est_Dem_Nudo/Din1_Zona;Est_Alm_Nudo/Din1_Zona;Est_Alm_Nudo/Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MAZARICOS 220;50359;Galicia;;;;;2;;95; N/A ;  ;95;483;E330_SEPE, E410_SEPE;139;No;692;E330_SEPE, E410_SEPE;140;1300;0;150;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;139;140;140;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;95;0;139;140;140;;
MAZARREDO 220;UFD-50411;Comunidad de Madrid;;;;;3;;885; N/A ;  ;885;110;E375_SEPE;0;No;116;E375_SEPE;29;0;0;80;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Est_Dem_Zona/Din1_Zona;Est_Dem_Zona/Din2_Zona;Est_Dem_Zona/Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MECO 220;50360;Comunidad de Madrid;;;;;3;;0; N/A ;  ;0;304;E292_SEPE, E346_SEPE;;Si. Caso b);531;E292_SEPE, E346_SEPE;0;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
MEDIANO 220;50361;Aragón;2;;;;;;268; N/A ;  ;268;0;E200_SEPE;0;Si. Caso b);283;E200_SEPE;283;1007;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283;283;Est_Dem_Nudo/Est_Dem_Zona;Est_Dem_Nudo/Est_Dem_Zona/Din2_Zona;Est_Dem_Nudo/Est_Dem_Zona;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;283;283;;
MEDINA DEL CAMPO 220;50362;Castilla y León;;1;;;1;;1; N/A ;  ;0;202;E15_SEPE, E409_SEPE;;No;333;E15_SEPE, E409_SEPE;0;1123;0;;NO;1;1;1;0;0;18;0;18;0;0;1;0;0;0;54;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;;
MEDINACELI 400;50363;Castilla y León;1;;;;;;97; N/A ;  ;97;1287;E201_SEPE;1221;No ;1762;E201_SEPE;1672;193;0;0;N/A;66;0;66;0;0;25;25;0;0;66;0;0;0;0;0;97;0;193;193;193;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;97;0;193;193;193;;
MEDIODIA 220;UFD-50416;Comunidad de Madrid;;;;;3;;829; N/A ;  ;829;52;E198_SEPE, E375_SEPE;0;No;55;E198_SEPE, E375_SEPE;0;0;0;66;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Est_Dem_Nudo/Est_Dem_Zona/Din1_Zona;Est_Dem_Nudo/Est_Dem_Zona/Din2_Zona;Est_Dem_Nudo/Est_Dem_Zona/Din1_Zona;Est_Alm_Nudo/Est_Alm_Zona/Din1_Zona;Est_Alm_Nudo/Est_Alm_Zona/Din1_Zona;0;0;0;0;0;;0;0;0;0;0;;
MEIRAMA 220;50364;Galicia;3;1;;1;2;;139; N/A ;  ;139;375;E244_SEPE;;No;617;E244_SEPE;41;537;0;;NO;55;0;55;0;0;0;0;0;0;55;0;0;0;150;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;SI;
